,0,1,2,3,4,5,6,7,8,9
pal_Patient 0114,0.0,0.006592305260583956,0.0,0.01832140512067894,0.17479001264146093,0.31988686069102296,0.003922796659072758,0.008441779516822139,0.0,0.375771205937583
pal_Patient 0125,0.0,0.022107354130556287,0.0,0.11047188022553564,0.061430711662638686,0.23918927092108058,0.0,0.0,0.0,0.0
pal_Patient 0151,0.0,0.16788795661687184,0.0008173700623465227,0.12493817676196912,0.22046437497489005,0.16815822202921527,0.0,0.0,0.15841993472917654,0.16181256666523267
pal_Patient 0163,0.001789050441542699,0.0,0.0,0.20217301428651882,0.0,0.2605461280823039,0.0,0.0,0.0,0.01611585493237456
pal_Patient 0167,0.12191112893243242,0.0,0.0040808523654688855,0.05543416822997067,0.004791289106118797,0.3559546624620693,0.013521965211575325,0.0,0.0,0.020693080254956614
pal_Patient 0173,0.013834008312861103,0.12446131542810328,0.0,0.289689005469669,0.06833340205110805,0.3737482930524079,0.0,0.0,0.0,0.13931958504546205
pal_Patient 0178,0.019726941851068908,0.0,0.0,0.010776638015571466,0.0193319657573262,0.08599621166535373,0.0,0.0,0.0,0.0
pal_Patient 0360,0.06775526696834852,0.06721488001008973,0.0,0.00581774792180359,0.12066836418823,0.23057244397464505,0.0,0.0,0.021432543380819066,0.12452417714701726
pal_Patient 0031,0.0,0.07558882474513964,0.0,0.17800316500796054,0.06878588743109351,0.29701024865417214,0.0,0.0,0.09170210877882973,0.0
pal_Patient 0069,0.036363333339907655,0.03577070997992312,0.0,0.2224679848765821,0.028141208158078967,0.31889402221208474,0.0,0.0,0.04395892036928139,0.15998586724407776
pal_Patient 0161,0.10373494894505354,0.0884426976463884,0.0023188767167901764,0.02536275724339738,0.059622017818016154,0.27595668192323214,0.0,0.0,0.0,0.0833886263376735
pal_Patient 0176,0.0,0.003814951217457951,0.0,0.19911571840982545,0.10513791346096105,0.34855704108106733,0.0,0.0032634722510048895,0.0,0.11795069389493107
pal_Patient 0308,0.0,0.017866250972111055,0.0015173156950450681,0.13603154479644705,0.09343561435174948,0.27761261029374257,0.0,0.0,0.01768589197391156,0.2202901201882703
